date,temp_max,temp_min,temp_avg,hum_avg,hum_min,aqua_sum,region_id,aqua_3d,aqua_3d_TF,hum_max
2021-11-21,12.8,3.3,9.24,64.96,43.0,3.1,2301056,0.0,False,87.0
2021-11-22,4.5,-2.9,0.87,57.75,49.0,0.0,2301056,3.1,True,73.0
2021-11-23,2.7,-1.5,0.64,60.04,48.0,0.0,2301056,3.1,True,73.0
2021-11-24,10.5,4.9,8.33,54.5,40.0,0.0,2301056,3.1,True,64.0
2021-11-25,9.3,1.6,4.99,42.3,29.0,0.0,2301056,0.0,False,53.0
2021-11-26,7.5,0.0,3.56,50.08,29.0,0.0,2301056,0.0,False,64.0
2021-11-27,7.0,-0.2,3.71,48.83,29.0,0.0,2301056,0.0,False,76.0
2021-11-28,10.9,4.8,6.94,47.5,18.0,0.0,2301056,0.0,False,70.0
2021-11-29,12.4,7.8,9.73,64.46,40.0,21.8,2301056,0.0,False,93.0
2021-11-30,9.3,-1.6,3.04,63.21,38.0,5.9,2301056,21.8,True,94.0
2021-12-01,0.8,-3.1,-1.13,44.58,31.0,0.0,2301056,27.7,True,54.0
2021-12-02,7.8,1.5,5.33,52.17,41.0,0.4,2301056,27.7,True,75.0
2021-12-03,3.5,-0.9,1.19,39.58,19.0,0.0,2301056,6.3,True,51.0
2021-12-04,7.3,-1.2,2.32,39.33,28.0,0.0,2301056,0.4,True,54.0
2021-12-05,8.0,1.9,4.65,45.92,23.0,0.0,2301056,0.4,True,64.0
2021-12-06,9.9,3.6,6.69,53.38,32.0,0.0,2301056,0.0,False,74.0
2021-12-07,10.7,3.1,6.71,62.71,38.0,0.0,2301056,0.0,False,80.0
2021-12-08,10.8,4.8,7.1,58.96,37.0,0.0,2301056,0.0,False,73.0
2021-12-09,10.5,7.6,8.62,56.29,47.0,0.2,2301056,0.0,False,70.0
2021-12-10,9.3,4.1,6.84,79.92,74.0,0.1,2301056,0.2,True,84.0
2021-12-11,7.7,1.9,5.33,73.33,62.0,0.0,2301056,0.3,True,81.0
2021-12-12,3.5,-4.9,-1.39,40.29,25.0,0.0,2301056,0.3,True,58.0
2021-12-13,1.9,-3.0,0.07,41.58,21.0,0.0,2301056,0.1,True,55.0
2021-12-14,9.3,3.4,7.29,70.04,40.0,2.2,2301056,0.0,False,89.0
2021-12-15,10.6,3.7,7.25,70.29,55.0,0.0,2301056,2.2,True,96.0
2021-12-16,9.9,-4.6,3.44,62.92,48.0,0.0,2301056,2.2,True,80.0
2021-12-17,-4.2,-9.4,-7.54,44.04,37.0,0.0,2301056,2.2,True,51.0
2021-12-18,3.5,-4.1,-1.25,60.42,29.0,4.6,2301056,0.0,False,86.0
2021-12-19,5.6,-1.3,3.4,63.29,43.0,0.0,2301056,4.6,True,82.0
2021-12-20,10.3,6.2,7.97,81.04,59.0,0.0,2301056,4.6,True,92.0
2021-12-21,7.4,-1.6,2.49,53.25,40.0,0.0,2301056,4.6,True,95.0
2021-12-22,5.9,-0.6,2.06,51.88,33.0,0.0,2301056,0.0,False,73.0
2021-12-23,6.8,1.7,3.9,51.04,34.0,0.0,2301056,0.0,False,71.0
2021-12-24,1.8,-12.5,-5.45,58.46,39.0,0.1,2301056,0.0,False,86.0
2021-12-25,-9.1,-14.1,-12.33,46.67,35.0,0.0,2301056,0.1,True,57.0
2021-12-26,-7.8,-12.6,-10.22,46.21,34.0,0.0,2301056,0.1,True,55.0
2021-12-27,-4.1,-5.9,-4.88,73.0,43.0,0.0,2301056,0.1,True,86.0
2021-12-28,1.0,-2.0,-0.17,69.0,49.0,0.0,2301056,0.0,False,80.0
2021-12-29,6.0,-5.5,-0.2,61.0,51.0,0.0,2301056,0.0,False,77.0
2021-12-30,-1.3,-7.8,-4.28,44.0,31.0,0.0,2301056,0.0,False,63.0
2021-12-31,-4.5,-7.9,-6.46,37.58,28.0,0.0,2301056,0.0,False,46.0
2021-01-01,1.2,-7.3,-2.95,48.12,29.0,0.0,2301057,0.0,False,70.0
2021-01-02,-2.2,-7.5,-4.83,42.21,31.0,0.0,2301057,0.0,False,50.0
2021-01-03,-2.1,-6.5,-4.6,36.38,25.0,0.0,2301057,0.0,False,41.0
2021-01-04,0.2,-6.0,-2.2,55.5,33.0,0.0,2301057,0.0,False,75.0
2021-01-05,-4.1,-10.4,-7.46,44.29,29.0,0.0,2301057,0.0,False,59.0
2021-01-06,-2.6,-15.1,-8.28,53.29,16.0,2.1,2301057,0.0,False,87.0
2021-01-07,-12.3,-17.4,-14.8,44.58,33.0,0.0,2301057,2.1,True,57.0
2021-01-08,-11.0,-15.6,-13.63,42.42,33.0,0.0,2301057,2.1,True,58.0
2021-01-09,-8.1,-11.4,-10.2,46.17,34.0,0.0,2301057,2.1,True,55.0
2021-01-10,-3.6,-8.4,-6.05,52.5,33.0,0.0,2301057,0.0,False,67.0
2021-01-11,-3.6,-6.7,-5.12,58.96,43.0,0.0,2301057,0.0,False,82.0
2021-01-12,1.0,-2.8,-0.69,85.12,58.0,1.1,2301057,0.0,False,94.0
2021-01-13,7.3,-2.5,2.12,62.12,42.0,0.0,2301057,1.1,True,87.0
2021-01-14,7.4,0.2,4.92,39.25,17.0,0.0,2301057,1.1,True,72.0
2021-01-15,9.2,-6.4,0.71,77.08,59.0,0.0,2301057,1.1,True,88.0
2021-01-16,-2.9,-9.0,-6.36,50.54,41.0,0.0,2301057,0.0,False,57.0
2021-01-17,-1.7,-6.8,-2.76,64.0,26.0,0.5,2301057,0.0,False,87.0
2021-01-18,0.5,-11.1,-5.85,45.62,33.0,0.0,2301057,0.5,True,72.0
2021-01-19,-2.1,-7.9,-4.67,33.71,11.0,0.0,2301057,0.5,True,44.0
2021-01-20,7.0,-1.3,4.16,29.33,15.0,0.0,2301057,0.5,True,44.0
2021-01-21,7.5,3.0,4.79,85.54,40.0,14.4,2301057,0.0,False,97.0
2021-01-22,6.1,3.7,5.0,87.62,75.0,0.0,2301057,14.4,True,97.0
2021-01-23,10.8,2.7,7.37,57.75,47.0,0.0,2301057,14.4,True,75.0
2021-01-24,11.0,5.0,7.26,61.25,44.0,0.0,2301057,14.4,True,74.0
2021-01-25,12.2,5.0,7.52,63.83,43.0,0.0,2301057,0.0,False,80.0
2021-01-26,5.6,-0.1,2.75,71.5,29.0,0.2,2301057,0.0,False,96.0
2021-01-27,4.7,0.0,1.38,41.62,16.0,0.0,2301057,0.2,True,67.0
2021-01-28,1.2,-10.6,-6.22,46.75,31.0,2.5,2301057,0.2,True,91.0
2021-01-29,-1.9,-9.3,-6.07,46.0,27.0,0.0,2301057,2.7,True,74.0
2021-01-30,4.5,-1.9,0.77,62.42,42.0,0.0,2301057,2.5,True,84.0
2021-01-31,9.7,3.0,7.83,62.21,27.0,0.0,2301057,2.5,True,96.0
2021-02-01,6.8,-7.3,-0.07,61.12,34.0,0.0,2301057,0.0,False,96.0
2021-02-02,-3.5,-8.5,-5.99,50.08,28.0,0.0,2301057,0.0,False,75.0
2021-02-03,0.9,-6.2,-1.79,61.96,33.0,3.4,2301057,0.0,False,94.0
2021-02-04,-0.1,-5.1,-2.3,50.92,23.0,0.0,2301057,3.4,True,73.0
2021-02-05,6.0,0.8,3.94,73.88,64.0,0.0,2301057,3.4,True,83.0
2021-02-06,7.5,1.1,5.39,88.96,79.0,0.0,2301057,3.4,True,97.0
2021-02-07,5.6,-4.9,-0.41,52.42,27.0,0.0,2301057,0.0,False,97.0
2021-02-08,-0.4,-4.3,-2.82,40.33,27.0,0.0,2301057,0.0,False,55.0
2021-02-09,3.2,-0.4,0.96,58.67,30.0,0.0,2301057,0.0,False,76.0
2021-02-10,6.5,2.5,4.1,80.62,64.0,0.0,2301057,0.0,False,92.0
2021-02-11,8.6,0.5,4.38,74.67,53.0,0.0,2301057,0.0,False,91.0
2021-02-12,11.0,-0.8,4.73,72.54,47.0,0.0,2301057,0.0,False,94.0
2021-02-13,10.3,2.4,6.38,64.42,43.0,0.0,2301057,0.0,False,81.0
2021-02-14,10.4,1.2,6.62,66.08,40.0,0.8,2301057,0.0,False,95.0
2021-02-15,0.9,-6.2,-2.95,49.92,33.0,0.0,2301057,0.8,True,75.0
2021-02-16,-2.1,-9.6,-6.06,49.5,32.0,2.4,2301057,0.8,True,84.0
2021-02-17,-6.0,-9.6,-8.07,43.04,32.0,0.0,2301057,3.2,True,57.0
2021-02-18,-0.9,-6.1,-3.73,45.29,29.0,0.0,2301057,2.4,True,58.0
2021-02-19,7.5,0.6,5.5,74.21,50.0,0.0,2301057,2.4,True,93.0
2021-02-20,10.6,5.5,7.77,64.21,28.0,0.0,2301057,0.0,False,93.0
2021-02-21,14.7,5.8,10.3,65.92,49.0,0.0,2301057,0.0,False,87.0
2021-02-22,10.4,-2.8,3.13,44.25,29.0,0.0,2301057,0.0,False,82.0
2021-02-23,2.6,-2.4,-0.55,31.88,22.0,0.0,2301057,0.0,False,41.0
2021-02-24,6.2,-0.1,1.87,46.96,17.0,0.0,2301057,0.0,False,73.0
2021-02-25,5.9,0.7,3.45,36.5,27.0,0.0,2301057,0.0,False,44.0
2021-02-26,14.5,3.7,8.48,34.12,10.0,0.0,2301057,0.0,False,66.0
2021-02-27,15.1,3.7,9.21,38.92,26.0,0.0,2301057,0.0,False,50.0
2021-02-28,9.1,4.8,7.24,57.21,35.0,18.7,2301057,0.0,False,95.0
2021-03-01,7.3,-0.4,1.95,87.62,63.0,40.0,2301057,18.7,True,96.0
2021-03-02,5.5,0.4,2.41,71.25,44.0,0.0,2301057,58.7,True,88.0
2021-03-03,7.4,2.9,4.92,57.67,37.0,0.0,2301057,58.7,True,72.0
2021-03-04,12.2,3.9,8.02,62.29,42.0,0.0,2301057,40.0,True,87.0
2021-03-05,13.3,4.5,7.79,73.25,45.0,0.0,2301057,0.0,False,93.0
2021-03-06,11.4,3.0,6.14,55.08,45.0,0.0,2301057,0.0,False,72.0
2021-03-07,9.7,1.9,5.28,69.58,48.0,0.0,2301057,0.0,False,91.0
2021-03-08,9.9,2.3,5.31,65.79,44.0,0.0,2301057,0.0,False,86.0
2021-03-09,10.5,2.8,5.62,72.33,32.0,0.0,2301057,0.0,False,92.0
2021-03-10,13.5,3.6,7.29,64.21,38.0,0.0,2301057,0.0,False,88.0
2021-03-11,13.0,7.3,9.33,51.12,28.0,0.0,2301057,0.0,False,69.0
2021-03-12,13.2,4.8,8.97,60.5,39.0,0.0,2301057,0.0,False,76.0
2021-03-13,12.4,4.3,7.4,73.12,44.0,0.0,2301057,0.0,False,95.0
2021-03-14,9.2,4.7,5.9,82.17,66.0,0.0,2301057,0.0,False,94.0
2021-03-15,13.7,5.5,9.67,63.75,35.0,0.8,2301057,0.0,False,95.0
2021-03-16,10.7,2.6,6.21,41.33,23.0,0.0,2301057,0.8,True,55.0
2021-03-17,12.6,4.7,7.73,51.5,29.0,0.0,2301057,0.8,True,83.0
2021-03-18,15.0,7.8,10.55,53.25,39.0,0.0,2301057,0.8,True,66.0
2021-03-19,17.3,9.1,12.89,49.08,32.0,0.2,2301057,0.0,False,72.0
2021-03-20,8.6,4.6,6.56,85.33,70.0,3.2,2301057,0.2,True,93.0
2021-03-21,7.7,3.1,4.98,56.0,43.0,0.0,2301057,3.4,True,74.0
2021-03-22,9.4,3.8,6.18,68.62,38.0,0.0,2301057,3.4,True,89.0
2021-03-23,11.5,6.9,8.84,65.88,52.0,0.0,2301057,3.2,True,79.0
2021-03-24,13.5,8.2,10.34,68.08,41.0,0.0,2301057,0.0,False,92.0
2021-03-25,13.1,4.5,7.54,82.58,61.0,0.0,2301057,0.0,False,95.0
2021-03-26,15.7,9.2,12.7,43.21,29.0,0.0,2301057,0.0,False,65.0
2021-03-27,14.1,6.9,10.65,85.58,37.0,28.9,2301057,0.0,False,95.0
2021-03-28,8.5,7.4,7.83,91.54,87.0,1.6,2301057,28.9,True,95.0
2021-03-29,11.4,5.0,7.7,68.92,55.0,0.0,2301057,30.5,True,82.0
2021-03-30,15.3,6.8,10.02,45.62,17.0,0.0,2301057,30.5,True,78.0
2021-03-31,18.9,11.7,14.71,36.67,23.0,0.0,2301057,1.6,True,52.0
2021-04-01,22.8,13.9,18.05,19.79,10.0,0.0,2301057,0.0,False,30.0
2021-04-02,20.5,13.6,17.96,37.96,18.0,0.6,2301057,0.0,False,78.0
2021-04-03,14.5,9.1,11.5,90.29,63.0,54.6,2301057,0.6,True,95.0
2021-04-04,15.5,7.7,11.15,54.21,38.0,0.0,2301057,55.2,True,75.0
2021-04-05,15.8,8.5,11.39,51.71,27.0,0.0,2301057,55.2,True,84.0
2021-04-06,15.7,7.8,11.61,59.29,35.0,0.0,2301057,54.6,True,86.0
2021-04-07,16.5,8.3,12.18,42.71,27.0,0.0,2301057,0.0,False,60.0
2021-04-08,16.1,7.7,11.95,35.08,21.0,0.0,2301057,0.0,False,48.0
2021-04-09,17.3,8.3,12.81,38.21,22.0,0.0,2301057,0.0,False,53.0
2021-04-10,15.6,8.4,11.61,59.21,30.0,0.0,2301057,0.0,False,85.0
2021-04-11,19.0,12.2,15.24,37.83,22.0,0.0,2301057,0.0,False,62.0
2021-04-12,17.4,9.8,12.05,80.96,28.0,24.1,2301057,0.0,False,94.0
2021-04-13,11.0,5.0,7.77,54.71,35.0,0.0,2301057,24.1,True,69.0
2021-04-14,10.9,6.8,8.59,63.54,29.0,0.0,2301057,24.1,True,85.0
2021-04-15,13.9,8.4,10.97,57.58,39.0,0.0,2301057,24.1,True,76.0
2021-04-16,12.9,7.3,9.63,66.46,50.0,0.4,2301057,0.0,False,90.0
2021-04-17,12.2,6.7,9.26,55.38,27.0,0.0,2301057,0.4,True,74.0
2021-04-18,13.1,6.7,9.73,62.04,40.0,0.0,2301057,0.4,True,81.0
2021-04-19,15.2,8.8,11.68,66.0,47.0,0.0,2301057,0.4,True,83.0
2021-04-20,17.8,10.4,13.54,61.75,22.0,0.0,2301057,0.0,False,89.0
2021-04-21,24.3,14.6,18.51,39.08,28.0,0.0,2301057,0.0,False,53.0
2021-04-22,23.8,16.2,19.48,38.42,27.0,0.0,2301057,0.0,False,54.0
2021-04-23,22.4,16.2,19.02,33.71,20.0,0.0,2301057,0.0,False,52.0
2021-04-24,21.1,12.3,16.1,57.83,23.0,0.0,2301057,0.0,False,84.0
2021-04-25,22.5,12.7,17.5,43.12,30.0,0.0,2301057,0.0,False,59.0
2021-04-26,19.1,12.0,14.44,63.58,41.0,0.0,2301057,0.0,False,94.0
2021-04-27,16.7,9.9,13.19,76.46,51.0,5.2,2301057,0.0,False,97.0
2021-04-28,14.5,11.1,12.51,69.79,50.0,0.0,2301057,5.2,True,89.0
2021-04-29,18.8,8.7,12.89,68.42,27.0,32.0,2301057,5.2,True,95.0
2021-04-30,13.3,9.5,10.71,78.83,59.0,0.1,2301057,37.2,True,89.0
2021-05-01,13.1,7.8,10.07,74.88,48.0,1.7,2301057,32.1,True,92.0
2021-05-02,16.1,9.2,12.17,68.42,41.0,0.0,2301057,33.8,True,90.0
2021-05-03,17.3,11.5,13.48,53.25,25.0,3.5,2301057,1.8,True,91.0
2021-05-04,17.0,10.5,13.61,90.33,74.0,28.8,2301057,5.2,True,97.0
2021-05-05,16.3,10.0,12.81,52.92,25.0,0.0,2301057,32.3,True,71.0
2021-05-06,20.0,15.1,16.92,37.46,27.0,0.0,2301057,32.3,True,81.0
2021-05-07,14.7,10.2,12.24,69.21,51.0,1.9,2301057,28.8,True,82.0
2021-05-08,17.9,11.1,14.1,61.21,39.0,0.0,2301057,1.9,True,84.0
2021-05-09,19.9,11.1,14.57,54.71,24.0,3.9,2301057,1.9,True,83.0
2021-05-10,17.6,11.4,12.85,70.83,36.0,1.3,2301057,5.8,True,89.0
2021-05-11,24.5,16.7,20.22,26.83,21.0,0.0,2301057,5.2,True,35.0
2021-05-12,25.8,15.9,20.84,47.12,20.0,0.0,2301057,5.2,True,83.0
2021-05-13,26.1,16.1,20.84,59.92,37.0,0.0,2301057,1.3,True,87.0
2021-05-14,27.9,17.5,21.51,63.38,39.0,0.0,2301057,0.0,False,79.0
2021-05-15,24.3,16.9,20.47,90.88,58.0,52.0,2301057,0.0,False,96.0
2021-05-16,18.5,12.8,15.4,95.33,93.0,35.2,2301057,52.0,True,96.0
2021-05-17,17.5,13.6,14.8,85.09,71.0,1.7,2301057,87.2,True,93.0
2021-05-18,20.3,13.3,16.55,63.62,50.0,0.0,2301057,88.9,True,79.0
2021-05-19,22.9,17.0,19.31,56.38,38.0,0.0,2301057,36.9,True,75.0
2021-05-20,22.2,13.4,16.89,74.74,33.0,12.4,2301057,1.7,True,95.0
2021-05-21,17.7,13.6,15.51,80.71,64.0,0.6,2301057,12.4,True,94.0
2021-05-22,20.6,14.2,16.98,64.75,43.0,0.0,2301057,13.0,True,82.0
2021-05-23,22.5,15.3,18.22,62.17,40.0,0.0,2301057,13.0,True,84.0
2021-05-24,21.7,12.0,16.3,69.54,39.0,5.3,2301057,0.6,True,87.0
2021-05-25,17.1,12.6,14.67,69.71,51.0,0.0,2301057,5.3,True,86.0
2021-05-26,21.8,13.9,17.84,53.29,20.0,8.3,2301057,5.3,True,91.0
2021-05-27,18.2,11.7,14.45,82.33,67.0,11.2,2301057,13.6,True,91.0
2021-05-28,19.0,12.6,15.64,73.71,62.0,0.4,2301057,19.5,True,85.0
2021-05-29,18.5,12.8,15.42,67.75,50.0,0.0,2301057,19.9,True,81.0
2021-05-30,24.8,16.3,19.37,61.91,29.0,19.8,2301057,11.6,True,88.0
2021-05-31,22.6,15.6,19.62,58.77,43.0,0.8,2301057,20.2,True,78.0
2021-06-01,23.3,17.5,20.06,66.0,47.0,0.1,2301057,20.6,True,85.0
2021-06-02,27.3,19.6,22.8,53.0,29.0,0.0,2301057,20.7,True,72.0
2021-06-03,21.7,13.6,16.37,82.54,53.0,16.1,2301057,0.9,True,91.0
2021-06-04,19.5,16.0,17.95,64.62,53.0,0.0,2301057,16.2,True,79.0
2021-06-05,21.7,17.9,19.45,75.25,63.0,0.0,2301057,16.1,True,87.0
2021-06-06,24.3,18.8,20.85,69.21,54.0,0.0,2301057,16.1,True,81.0
2021-06-07,23.1,19.5,20.83,61.12,43.0,0.1,2301057,0.0,False,72.0
2021-06-08,24.3,19.4,21.68,71.71,59.0,0.0,2301057,0.1,True,82.0
2021-06-09,29.4,21.6,25.04,54.79,38.0,0.0,2301057,0.1,True,70.0
2021-06-10,27.6,17.7,22.13,71.29,41.0,9.3,2301057,0.1,True,90.0
2021-06-11,22.4,18.6,19.99,82.12,67.0,0.0,2301057,9.3,True,94.0
2021-06-12,27.1,18.2,22.07,74.33,56.0,0.0,2301057,9.3,True,90.0
2021-06-13,23.5,16.0,19.26,80.46,64.0,0.0,2301057,9.3,True,91.0
2021-06-14,24.8,19.4,21.1,69.62,58.0,0.5,2301057,0.0,False,80.0
2021-06-15,25.1,20.5,22.64,62.54,45.0,1.1,2301057,0.5,True,83.0
2021-06-16,28.7,20.7,24.37,48.25,34.0,0.0,2301057,1.6,True,75.0
2021-06-17,23.3,18.5,20.38,78.54,55.0,10.9,2301057,1.6,True,91.0
2021-06-18,20.2,17.8,18.76,86.58,70.0,1.3,2301057,12.0,True,91.0
2021-06-19,23.6,18.4,20.57,71.61,57.0,0.0,2301057,12.2,True,86.0
2021-06-20,25.7,18.7,21.19,75.29,49.0,0.0,2301057,12.2,True,89.0
2021-06-21,24.7,19.5,21.84,68.25,49.0,0.0,2301057,1.3,True,93.0
2021-06-22,25.3,19.9,22.59,59.29,45.0,0.0,2301057,0.0,False,80.0
2021-06-23,25.9,19.5,22.44,64.75,50.0,0.0,2301057,0.0,False,76.0
2021-06-24,25.8,19.1,22.14,70.38,53.0,0.0,2301057,0.0,False,88.0
2021-06-25,25.9,20.7,22.82,70.33,48.0,0.9,2301057,0.0,False,94.0
2021-06-26,25.4,20.6,22.87,69.17,56.0,0.4,2301057,0.9,True,77.0
2021-06-27,30.0,22.2,24.79,62.88,44.0,0.3,2301057,1.3,True,81.0
2021-06-28,29.0,22.0,24.49,66.92,42.0,0.6,2301057,1.6,True,83.0
2021-06-29,27.9,21.7,23.93,70.12,54.0,0.0,2301057,1.3,True,84.0
2021-06-30,27.9,21.9,24.36,67.79,49.0,0.0,2301057,0.9,True,83.0
2021-07-01,29.2,24.3,26.12,65.21,48.0,0.0,2301057,0.6,True,86.0
2021-07-02,31.3,23.7,27.17,50.26,37.0,0.0,2301057,0.0,False,59.0
2021-07-03,26.0,20.4,22.46,80.54,51.0,63.8,2301057,0.0,False,91.0
2021-07-04,22.3,19.7,20.52,85.21,72.0,1.5,2301057,63.8,True,91.0
2021-07-05,25.4,21.3,22.79,73.12,58.0,0.0,2301057,65.3,True,84.0
2021-07-06,26.9,23.0,24.78,69.75,51.0,0.0,2301057,65.3,True,91.0
2021-07-07,27.4,22.9,24.94,80.5,66.0,0.7,2301057,1.5,True,90.0
2021-07-08,26.5,22.9,24.2,76.0,67.0,0.0,2301057,0.7,True,85.0
2021-07-09,27.0,22.6,24.43,73.92,57.0,10.7,2301057,0.7,True,87.0
2021-07-10,26.3,23.9,24.9,78.54,65.0,0.0,2301057,11.4,True,88.0
2021-07-11,25.6,24.3,24.78,83.67,78.0,0.0,2301057,10.7,True,88.0
2021-07-12,30.3,25.9,27.34,70.26,57.0,0.0,2301057,10.7,True,77.0
2021-07-13,29.6,26.7,28.11,64.29,55.0,0.0,2301057,0.0,False,71.0
2021-07-14,31.3,26.3,28.65,63.71,52.0,0.0,2301057,0.0,False,75.0
2021-07-15,31.1,25.6,28.41,65.0,48.0,0.0,2301057,0.0,False,83.0
2021-07-16,32.7,24.3,27.78,64.12,48.0,5.0,2301057,0.0,False,81.0
2021-07-17,30.6,25.3,27.66,62.62,45.0,2.4,2301057,5.0,True,79.0
2021-07-18,31.2,25.5,28.17,61.08,45.0,0.1,2301057,7.4,True,73.0
2021-07-19,29.8,25.5,27.78,64.71,48.0,0.0,2301057,7.5,True,77.0
2021-07-20,31.4,26.1,28.94,68.71,52.0,0.0,2301057,2.5,True,87.0
2021-07-21,33.7,27.2,30.48,57.0,44.0,0.0,2301057,0.1,True,80.0
2021-07-22,33.1,27.2,29.91,54.88,43.0,0.0,2301057,0.0,False,65.0
2021-07-23,33.2,27.5,30.15,55.79,40.0,0.0,2301057,0.0,False,69.0
2021-07-24,34.1,27.6,30.48,53.67,38.0,0.0,2301057,0.0,False,69.0
2021-07-25,34.5,27.3,30.37,48.29,29.0,0.0,2301057,0.0,False,66.0
2021-07-26,33.1,27.5,29.96,49.21,37.0,0.0,2301057,0.0,False,66.0
2021-07-27,33.3,27.1,29.96,55.04,39.0,0.0,2301057,0.0,False,76.0
2021-07-28,32.6,26.1,29.11,65.29,47.0,0.0,2301057,0.0,False,83.0
2021-07-29,31.6,26.0,28.47,61.25,40.0,0.0,2301057,0.0,False,81.0
2021-07-30,32.7,26.1,28.82,63.88,39.0,0.0,2301057,0.0,False,81.0
2021-07-31,30.9,26.3,28.16,67.25,52.0,2.2,2301057,0.0,False,86.0
2021-08-01,28.2,24.6,26.04,80.67,60.0,10.5,2301057,2.2,True,88.0
2021-08-02,27.5,24.7,25.97,75.46,64.0,0.0,2301057,12.7,True,87.0
2021-08-03,30.1,26.9,28.19,66.88,56.0,0.0,2301057,12.7,True,74.0
2021-08-04,30.3,26.1,27.73,67.92,53.0,0.0,2301057,10.5,True,81.0
2021-08-05,32.0,26.1,28.82,60.54,44.0,0.0,2301057,0.0,False,80.0
2021-08-06,31.1,23.0,26.21,64.46,50.0,0.0,2301057,0.0,False,81.0
2021-08-07,30.8,24.5,27.5,63.12,43.0,0.0,2301057,0.0,False,80.0
2021-08-08,31.1,23.5,26.12,68.62,47.0,21.5,2301057,0.0,False,79.0
2021-08-09,32.3,24.8,28.51,49.67,38.0,0.0,2301057,21.5,True,66.0
2021-08-10,29.2,24.1,26.57,68.35,50.0,0.8,2301057,21.5,True,84.0
2021-08-11,30.0,24.4,26.6,68.29,50.0,0.6,2301057,22.3,True,80.0
2021-08-12,30.2,24.4,27.08,59.42,45.0,0.0,2301057,1.4,True,81.0
2021-08-13,29.3,24.3,26.92,56.21,47.0,0.0,2301057,1.4,True,68.0
2021-08-14,30.0,22.7,26.05,53.38,38.0,0.0,2301057,0.6,True,72.0
2021-08-15,30.4,23.7,27.24,54.58,38.0,0.0,2301057,0.0,False,71.0
2021-08-16,30.5,22.1,25.97,60.12,43.0,29.5,2301057,0.0,False,87.0
2021-08-17,30.3,20.6,24.15,70.04,38.0,27.3,2301057,29.5,True,94.0
2021-08-18,28.3,20.9,24.1,58.21,42.0,3.9,2301057,56.8,True,90.0
2021-08-19,29.1,21.8,25.75,59.08,39.0,3.4,2301057,60.7,True,93.0
2021-08-20,28.8,23.0,26.03,61.0,47.0,1.8,2301057,34.6,True,84.0
2021-08-21,24.5,21.5,23.46,79.21,66.0,57.8,2301057,9.1,True,89.0
2021-08-22,25.9,22.7,24.09,72.42,63.0,0.0,2301057,63.0,True,81.0
2021-08-23,24.5,20.5,22.1,81.38,68.0,16.2,2301057,59.6,True,88.0
2021-08-24,26.3,23.8,24.53,81.29,74.0,4.3,2301057,74.0,True,87.0
2021-08-25,26.7,23.4,24.74,74.71,58.0,0.0,2301057,20.5,True,84.0
2021-08-26,27.4,22.3,25.0,73.08,54.0,0.3,2301057,20.5,True,87.0
2021-08-27,22.8,21.0,21.63,74.75,59.0,0.3,2301057,4.6,True,84.0
2021-08-28,26.1,21.1,23.59,74.21,59.0,1.0,2301057,0.6,True,86.0
2021-08-29,25.2,21.7,23.31,73.88,64.0,0.0,2301057,1.6,True,82.0
2021-08-30,26.8,22.6,24.08,70.62,58.0,0.0,2301057,1.3,True,82.0
2021-08-31,23.4,18.1,19.37,86.83,74.0,82.7,2301057,1.0,True,90.0
2021-09-01,23.7,20.0,22.08,65.75,56.0,0.0,2301057,82.7,True,80.0
2021-09-02,25.4,21.4,23.41,62.88,53.0,1.0,2301057,82.7,True,71.0
2021-09-03,28.1,19.6,23.95,51.42,40.0,0.0,2301057,83.7,True,60.0
2021-09-04,26.6,20.4,23.73,45.5,37.0,0.0,2301057,1.0,True,57.0
2021-09-05,26.3,21.6,23.75,49.75,43.0,0.0,2301057,1.0,True,57.0
2021-09-06,25.2,17.4,20.63,75.62,43.0,25.2,2301057,0.0,False,90.0
2021-09-07,22.6,19.2,20.31,87.04,66.0,5.0,2301057,25.2,True,93.0
2021-09-08,25.2,20.4,22.58,75.0,52.0,0.0,2301057,30.2,True,90.0
2021-09-09,26.5,21.2,23.2,74.08,54.0,0.0,2301057,30.2,True,89.0
2021-09-10,27.0,21.1,23.59,71.67,51.0,0.0,2301057,5.0,True,88.0
2021-09-11,27.4,20.2,23.49,63.0,51.0,0.0,2301057,0.0,False,77.0
2021-09-12,28.0,20.6,24.24,63.33,41.0,0.0,2301057,0.0,False,94.0
2021-09-13,29.2,21.8,25.05,54.5,43.0,0.0,2301057,0.0,False,70.0
2021-09-14,28.9,19.7,24.83,45.08,31.0,0.0,2301057,0.0,False,66.0
2021-09-15,28.2,19.4,23.56,44.33,33.0,0.0,2301057,0.0,False,59.0
2021-09-16,26.8,20.2,23.68,50.54,37.0,0.0,2301057,0.0,False,69.0
2021-09-17,27.9,19.8,23.85,49.75,37.0,0.0,2301057,0.0,False,70.0
2021-09-18,27.3,22.1,24.25,60.21,41.0,0.0,2301057,0.0,False,77.0
2021-09-19,27.5,20.2,23.82,53.96,47.0,0.0,2301057,0.0,False,65.0
2021-09-20,27.6,20.3,23.62,63.25,36.0,37.3,2301057,0.0,False,90.0
2021-09-21,24.6,18.1,21.33,76.17,56.0,40.0,2301057,37.3,True,95.0
2021-09-22,23.3,18.3,20.85,66.5,52.0,4.6,2301057,77.3,True,78.0
